사업명,기준년월,시도,시군구,수급권자수,수급가구수
차상위장애인,2025-12,충청북도,충주시,532,512
차상위장애인,2025-12,충청북도,제천시,690,661
차상위장애인,2025-12,충청북도,보은군,195,187
차상위장애인,2025-12,충청북도,옥천군,325,309
차상위장애인,2025-12,충청북도,영동군,214,208
차상위장애인,2025-12,충청북도,증평군,116,112
차상위장애인,2025-12,충청북도,진천군,179,173
차상위장애인,2025-12,충청북도,괴산군,175,169
차상위장애인,2025-12,충청북도,음성군,251,238
차상위장애인,2025-12,충청북도,단양군,118,116
차상위장애인,2025-12,충청남도,천안시 동남구,412,399
차상위장애인,2025-12,충청남도,천안시 서북구,484,462
차상위장애인,2025-12,충청남도,공주시,317,300
차상위장애인,2025-12,충청남도,보령시,400,375
차상위장애인,2025-12,충청남도,아산시,695,671
차상위장애인,2025-12,충청남도,서산시,430,408
차상위장애인,2025-12,충청남도,논산시,513,494
차상위장애인,2025-12,충청남도,계룡시,88,88
차상위장애인,2025-12,충청남도,당진시,364,355
차상위장애인,2025-12,충청남도,금산군,302,278
차상위장애인,2025-12,충청남도,부여군,416,402
차상위장애인,2025-12,충청남도,서천군,363,347
차상위장애인,2025-12,충청남도,청양군,110,106
차상위장애인,2025-12,충청남도,홍성군,279,270
차상위장애인,2025-12,충청남도,예산군,319,309
차상위장애인,2025-12,충청남도,태안군,262,252
차상위장애인,2025-12,전라남도,목포시,1049,1004
차상위장애인,2025-12,전라남도,여수시,1184,1136
차상위장애인,2025-12,전라남도,순천시,875,845
차상위장애인,2025-12,전라남도,나주시,377,370
차상위장애인,2025-12,전라남도,광양시,367,357
차상위장애인,2025-12,전라남도,담양군,204,200
차상위장애인,2025-12,전라남도,곡성군,176,169
차상위장애인,2025-12,전라남도,구례군,179,174
차상위장애인,2025-12,전라남도,고흥군,644,622
차상위장애인,2025-12,전라남도,보성군,322,309
차상위장애인,2025-12,전라남도,화순군,380,367
차상위장애인,2025-12,전라남도,장흥군,306,300
차상위장애인,2025-12,전라남도,강진군,166,162
차상위장애인,2025-12,전라남도,해남군,393,375
차상위장애인,2025-12,전라남도,영암군,236,229
차상위장애인,2025-12,전라남도,무안군,348,329
차상위장애인,2025-12,전라남도,함평군,184,177
차상위장애인,2025-12,전라남도,영광군,304,289
차상위장애인,2025-12,전라남도,장성군,203,196
차상위장애인,2025-12,전라남도,완도군,624,590
차상위장애인,2025-12,전라남도,진도군,333,324
차상위장애인,2025-12,전라남도,신안군,286,267
차상위장애인,2025-12,경상북도,포항시남구,769,739
차상위장애인,2025-12,경상북도,포항시북구,787,763
차상위장애인,2025-12,경상북도,경주시,719,700
차상위장애인,2025-12,경상북도,김천시,560,540
차상위장애인,2025-12,경상북도,안동시,706,690
차상위장애인,2025-12,경상북도,구미시,787,756
차상위장애인,2025-12,경상북도,영주시,483,470
차상위장애인,2025-12,경상북도,영천시,490,475
차상위장애인,2025-12,경상북도,상주시,546,521
차상위장애인,2025-12,경상북도,문경시,438,420
차상위장애인,2025-12,경상북도,경산시,790,762
차상위장애인,2025-12,경상북도,의성군,362,346
차상위장애인,2025-12,경상북도,청송군,200,193
차상위장애인,2025-12,경상북도,영양군,139,135
차상위장애인,2025-12,경상북도,영덕군,304,296
차상위장애인,2025-12,경상북도,청도군,284,280
차상위장애인,2025-12,경상북도,고령군,214,206
차상위장애인,2025-12,경상북도,성주군,180,174
차상위장애인,2025-12,경상북도,칠곡군,319,306
차상위장애인,2025-12,경상북도,예천군,297,287
차상위장애인,2025-12,경상북도,봉화군,251,238
차상위장애인,2025-12,경상북도,울진군,387,370
차상위장애인,2025-12,경상북도,울릉군,63,60
차상위장애인,2025-12,경상남도,창원시의창구,534,512
차상위장애인,2025-12,경상남도,창원시성산구,300,289
차상위장애인,2025-12,경상남도,창원시마산합포구,617,595
차상위장애인,2025-12,경상남도,창원시마산회원구,536,521
차상위장애인,2025-12,경상남도,창원시진해구,552,546
차상위장애인,2025-12,경상남도,진주시,800,781
차상위장애인,2025-12,경상남도,통영시,431,413
차상위장애인,2025-12,경상남도,사천시,401,375
차상위장애인,2025-12,경상남도,김해시,1389,1333
차상위장애인,2025-12,경상남도,밀양시,444,429
차상위장애인,2025-12,경상남도,거제시,481,462
차상위장애인,2025-12,경상남도,양산시,1069,1027
차상위장애인,2025-12,경상남도,의령군,188,182
차상위장애인,2025-12,경상남도,함안군,252,244
차상위장애인,2025-12,경상남도,창녕군,339,330
차상위장애인,2025-12,경상남도,고성군,247,242
차상위장애인,2025-12,경상남도,남해군,265,256
차상위장애인,2025-12,경상남도,하동군,219,214
차상위장애인,2025-12,경상남도,산청군,191,186
차상위장애인,2025-12,경상남도,함양군,222,212
차상위장애인,2025-12,경상남도,거창군,287,275
차상위장애인,2025-12,경상남도,합천군,262,255
차상위장애인,2025-12,제주특별자치도,제주시,1054,1008
차상위장애인,2025-12,제주특별자치도,서귀포시,544,519
차상위장애인,2025-12,강원특별자치도,춘천시,625,603
차상위장애인,2025-12,강원특별자치도,원주시,1059,1017
차상위장애인,2025-12,강원특별자치도,강릉시,795,772
차상위장애인,2025-12,강원특별자치도,동해시,485,464
차상위장애인,2025-12,강원특별자치도,태백시,301,292
차상위장애인,2025-12,강원특별자치도,속초시,272,256
차상위장애인,2025-12,강원특별자치도,삼척시,400,389
차상위장애인,2025-12,강원특별자치도,홍천군,185,176
차상위장애인,2025-12,강원특별자치도,횡성군,110,107
차상위장애인,2025-12,강원특별자치도,영월군,221,213
차상위장애인,2025-12,강원특별자치도,평창군,136,134
차상위장애인,2025-12,강원특별자치도,정선군,190,185
차상위장애인,2025-12,강원특별자치도,철원군,148,145
차상위장애인,2025-12,강원특별자치도,화천군,133,129
차상위장애인,2025-12,강원특별자치도,양구군,84,83
차상위장애인,2025-12,강원특별자치도,인제군,74,72
차상위장애인,2025-12,강원특별자치도,고성군,187,184
차상위장애인,2025-12,강원특별자치도,양양군,129,123
차상위장애인,2025-12,전북특별자치도,전주시,1,1
차상위장애인,2025-12,전북특별자치도,전주시 완산구,991,965
차상위장애인,2025-12,전북특별자치도,전주시 덕진구,788,753
차상위장애인,2025-12,전북특별자치도,군산시,1367,1307
차상위장애인,2025-12,전북특별자치도,익산시,1170,1124
차상위장애인,2025-12,전북특별자치도,정읍시,680,655
차상위장애인,2025-12,전북특별자치도,남원시,397,382
차상위장애인,2025-12,전북특별자치도,김제시,645,623
차상위장애인,2025-12,전북특별자치도,완주군,439,417
차상위장애인,2025-12,전북특별자치도,진안군,166,161
차상위장애인,2025-12,전북특별자치도,무주군,171,167
차상위장애인,2025-12,전북특별자치도,장수군,168,159
차상위장애인,2025-12,전북특별자치도,임실군,308,299
차상위장애인,2025-12,전북특별자치도,순창군,227,218
차상위장애인,2025-12,전북특별자치도,고창군,402,392
차상위장애인,2025-12,전북특별자치도,부안군,405,390
차상위자활,2025-12,서울특별시,종로구,21,21
차상위자활,2025-12,서울특별시,중구,7,6
차상위자활,2025-12,서울특별시,용산구,17,15
차상위자활,2025-12,서울특별시,성동구,48,46
차상위자활,2025-12,서울특별시,광진구,41,37
차상위자활,2025-12,서울특별시,동대문구,14,14
차상위자활,2025-12,서울특별시,중랑구,14,14
차상위자활,2025-12,서울특별시,성북구,45,41
차상위자활,2025-12,서울특별시,강북구,36,36
차상위자활,2025-12,서울특별시,도봉구,39,37
차상위자활,2025-12,서울특별시,노원구,97,93
차상위자활,2025-12,서울특별시,은평구,23,22
차상위자활,2025-12,서울특별시,서대문구,22,21
차상위자활,2025-12,서울특별시,마포구,7,7
차상위자활,2025-12,서울특별시,양천구,32,31
차상위자활,2025-12,서울특별시,강서구,26,25
차상위자활,2025-12,서울특별시,구로구,76,74
차상위자활,2025-12,서울특별시,금천구,3,3
차상위자활,2025-12,서울특별시,영등포구,35,35
차상위자활,2025-12,서울특별시,동작구,14,12
차상위자활,2025-12,서울특별시,관악구,22,20
차상위자활,2025-12,서울특별시,서초구,6,6
차상위자활,2025-12,서울특별시,강남구,39,36
차상위자활,2025-12,서울특별시,송파구,12,12
차상위자활,2025-12,서울특별시,강동구,18,18
차상위자활,2025-12,부산광역시,중구,3,3
차상위자활,2025-12,부산광역시,서구,36,33
차상위자활,2025-12,부산광역시,동구,21,20
차상위자활,2025-12,부산광역시,영도구,24,22
차상위자활,2025-12,부산광역시,부산진구,20,19
차상위자활,2025-12,부산광역시,동래구,6,6
차상위자활,2025-12,부산광역시,남구,38,38
차상위자활,2025-12,부산광역시,북구,40,37
차상위자활,2025-12,부산광역시,해운대구,44,44
차상위자활,2025-12,부산광역시,사하구,82,78
차상위자활,2025-12,부산광역시,금정구,14,14
차상위자활,2025-12,부산광역시,강서구,23,22
차상위자활,2025-12,부산광역시,연제구,11,11
차상위자활,2025-12,부산광역시,수영구,23,23
차상위자활,2025-12,부산광역시,사상구,43,40
차상위자활,2025-12,부산광역시,기장군,2,2
차상위자활,2025-12,대구광역시,중구,39,35
차상위자활,2025-12,대구광역시,동구,152,146
차상위자활,2025-12,대구광역시,서구,43,41
차상위자활,2025-12,대구광역시,남구,16,16
차상위자활,2025-12,대구광역시,북구,36,35
차상위자활,2025-12,대구광역시,수성구,46,37
차상위자활,2025-12,대구광역시,달서구,66,64
차상위자활,2025-12,대구광역시,달성군,22,21
차상위자활,2025-12,대구광역시,군위군,21,21
차상위자활,2025-12,인천광역시,중구,13,13
차상위자활,2025-12,인천광역시,동구,13,13
차상위자활,2025-12,인천광역시,미추홀구,60,57
차상위자활,2025-12,인천광역시,연수구,53,51
차상위자활,2025-12,인천광역시,남동구,27,27
차상위자활,2025-12,인천광역시,부평구,54,50
차상위자활,2025-12,인천광역시,계양구,32,32
차상위자활,2025-12,인천광역시,서구,10,10
차상위자활,2025-12,인천광역시,강화군,26,25
차상위자활,2025-12,광주광역시,동구,66,63
차상위자활,2025-12,광주광역시,서구,39,38
차상위자활,2025-12,광주광역시,남구,36,35
차상위자활,2025-12,광주광역시,북구,93,90
차상위자활,2025-12,광주광역시,광산구,69,63
차상위자활,2025-12,대전광역시,동구,109,103
차상위자활,2025-12,대전광역시,중구,45,42
차상위자활,2025-12,대전광역시,서구,30,29
차상위자활,2025-12,대전광역시,유성구,57,56
차상위자활,2025-12,대전광역시,대덕구,54,53
차상위자활,2025-12,울산광역시,중구,29,29
차상위자활,2025-12,울산광역시,남구,46,44
차상위자활,2025-12,울산광역시,동구,28,28
차상위자활,2025-12,울산광역시,북구,55,49
차상위자활,2025-12,울산광역시,울주군,87,81
차상위자활,2025-12,세종특별자치시,세종특별자치시,25,24
차상위자활,2025-12,경기도,수원시장안구,88,84
차상위자활,2025-12,경기도,수원시권선구,79,77
차상위자활,2025-12,경기도,수원시팔달구,47,46
차상위자활,2025-12,경기도,수원시영통구,37,36
차상위자활,2025-12,경기도,성남시수정구,32,31
차상위자활,2025-12,경기도,성남시중원구,30,30
차상위자활,2025-12,경기도,성남시분당구,8,8
차상위자활,2025-12,경기도,의정부시,20,20
차상위자활,2025-12,경기도,안양시만안구,45,42
차상위자활,2025-12,경기도,안양시동안구,14,13
차상위자활,2025-12,경기도,부천시 원미구,43,42
차상위자활,2025-12,경기도,부천시 소사구,33,33
차상위자활,2025-12,경기도,부천시 오정구,9,9
차상위자활,2025-12,경기도,광명시,24,24
차상위자활,2025-12,경기도,평택시,75,69
차상위자활,2025-12,경기도,동두천시,5,5
차상위자활,2025-12,경기도,안산시상록구,12,12
차상위자활,2025-12,경기도,안산시단원구,6,6
차상위자활,2025-12,경기도,고양시덕양구,14,14
차상위자활,2025-12,경기도,고양시일산동구,16,15
차상위자활,2025-12,경기도,고양시일산서구,9,8
차상위자활,2025-12,경기도,과천시,2,2
차상위자활,2025-12,경기도,구리시,18,17
차상위자활,2025-12,경기도,남양주시,32,30
차상위자활,2025-12,경기도,오산시,9,8
차상위자활,2025-12,경기도,시흥시,59,58
차상위자활,2025-12,경기도,군포시,16,16
차상위자활,2025-12,경기도,의왕시,15,15
차상위자활,2025-12,경기도,하남시,21,21
차상위자활,2025-12,경기도,용인시처인구,2,2
차상위자활,2025-12,경기도,용인시기흥구,7,7
차상위자활,2025-12,경기도,파주시,44,42
차상위자활,2025-12,경기도,이천시,17,15
차상위자활,2025-12,경기도,안성시,46,43
차상위자활,2025-12,경기도,김포시,41,38
차상위자활,2025-12,경기도,화성시,71,70
차상위자활,2025-12,경기도,광주시,12,12
차상위자활,2025-12,경기도,양주시,32,30
차상위자활,2025-12,경기도,포천시,9,9
차상위자활,2025-12,경기도,여주시,31,28
차상위자활,2025-12,경기도,연천군,1,1
차상위자활,2025-12,경기도,가평군,4,4
차상위자활,2025-12,경기도,양평군,13,12
차상위자활,2025-12,충청북도,청주시상당구,25,25
차상위자활,2025-12,충청북도,청주시서원구,24,24
차상위자활,2025-12,충청북도,청주시흥덕구,22,21
차상위자활,2025-12,충청북도,청주시청원구,12,11
차상위자활,2025-12,충청북도,충주시,14,14
차상위자활,2025-12,충청북도,제천시,22,21
차상위자활,2025-12,충청북도,보은군,31,27
차상위자활,2025-12,충청북도,옥천군,23,22
차상위자활,2025-12,충청북도,영동군,16,15
차상위자활,2025-12,충청북도,증평군,29,28
차상위자활,2025-12,충청북도,진천군,17,17
차상위자활,2025-12,충청북도,괴산군,20,20
차상위자활,2025-12,충청북도,음성군,23,18
차상위자활,2025-12,충청북도,단양군,20,19
차상위자활,2025-12,충청남도,천안시 동남구,3,2
차상위자활,2025-12,충청남도,천안시 서북구,14,13
차상위자활,2025-12,충청남도,공주시,22,22
차상위자활,2025-12,충청남도,보령시,30,28
차상위자활,2025-12,충청남도,아산시,28,27
차상위자활,2025-12,충청남도,서산시,42,38
차상위자활,2025-12,충청남도,논산시,15,15
차상위자활,2025-12,충청남도,계룡시,8,7
차상위자활,2025-12,충청남도,당진시,38,35
차상위자활,2025-12,충청남도,금산군,25,24
차상위자활,2025-12,충청남도,부여군,14,14
차상위자활,2025-12,충청남도,서천군,10,9
차상위자활,2025-12,충청남도,청양군,12,11
차상위자활,2025-12,충청남도,홍성군,18,16
차상위자활,2025-12,충청남도,예산군,24,23
차상위자활,2025-12,충청남도,태안군,33,33
차상위자활,2025-12,전라남도,목포시,92,88
차상위자활,2025-12,전라남도,여수시,170,164
차상위자활,2025-12,전라남도,순천시,52,49
차상위자활,2025-12,전라남도,나주시,51,45
차상위자활,2025-12,전라남도,광양시,30,28
차상위자활,2025-12,전라남도,담양군,21,18
차상위자활,2025-12,전라남도,곡성군,34,33
차상위자활,2025-12,전라남도,구례군,16,16
차상위자활,2025-12,전라남도,고흥군,53,51
차상위자활,2025-12,전라남도,보성군,59,56
차상위자활,2025-12,전라남도,화순군,36,35
차상위자활,2025-12,전라남도,장흥군,32,31
차상위자활,2025-12,전라남도,강진군,35,32
차상위자활,2025-12,전라남도,해남군,78,73
차상위자활,2025-12,전라남도,영암군,46,42
차상위자활,2025-12,전라남도,무안군,58,54
차상위자활,2025-12,전라남도,함평군,23,23
차상위자활,2025-12,전라남도,영광군,36,33
차상위자활,2025-12,전라남도,장성군,33,32
차상위자활,2025-12,전라남도,완도군,64,57
차상위자활,2025-12,전라남도,진도군,57,54
차상위자활,2025-12,전라남도,신안군,47,46
차상위자활,2025-12,경상북도,포항시남구,42,41
차상위자활,2025-12,경상북도,포항시북구,76,69
차상위자활,2025-12,경상북도,경주시,11,10
차상위자활,2025-12,경상북도,김천시,16,16
차상위자활,2025-12,경상북도,안동시,14,13
차상위자활,2025-12,경상북도,구미시,36,35
차상위자활,2025-12,경상북도,영주시,16,16
차상위자활,2025-12,경상북도,영천시,49,46
차상위자활,2025-12,경상북도,상주시,37,36
차상위자활,2025-12,경상북도,문경시,40,40
차상위자활,2025-12,경상북도,경산시,17,16
차상위자활,2025-12,경상북도,의성군,26,25
차상위자활,2025-12,경상북도,청송군,2,2
차상위자활,2025-12,경상북도,영양군,4,4
차상위자활,2025-12,경상북도,영덕군,54,52
차상위자활,2025-12,경상북도,고령군,47,45
차상위자활,2025-12,경상북도,성주군,31,31
차상위자활,2025-12,경상북도,칠곡군,12,12
차상위자활,2025-12,경상북도,예천군,45,42
차상위자활,2025-12,경상북도,봉화군,30,28
차상위자활,2025-12,경상북도,울진군,43,41
차상위자활,2025-12,경상남도,창원시의창구,40,39
차상위자활,2025-12,경상남도,창원시성산구,17,17
차상위자활,2025-12,경상남도,창원시마산합포구,92,88
차상위자활,2025-12,경상남도,창원시마산회원구,39,38
차상위자활,2025-12,경상남도,창원시진해구,60,60
차상위자활,2025-12,경상남도,진주시,14,14
차상위자활,2025-12,경상남도,통영시,53,52
차상위자활,2025-12,경상남도,사천시,47,47
차상위자활,2025-12,경상남도,김해시,73,71
차상위자활,2025-12,경상남도,밀양시,45,45
차상위자활,2025-12,경상남도,거제시,59,57
차상위자활,2025-12,경상남도,양산시,16,16
차상위자활,2025-12,경상남도,의령군,18,18
차상위자활,2025-12,경상남도,함안군,24,24
차상위자활,2025-12,경상남도,창녕군,47,45
차상위자활,2025-12,경상남도,고성군,17,16
차상위자활,2025-12,경상남도,남해군,47,47
차상위자활,2025-12,경상남도,하동군,38,36
차상위자활,2025-12,경상남도,산청군,50,47
차상위자활,2025-12,경상남도,함양군,34,31
차상위자활,2025-12,경상남도,거창군,39,38
차상위자활,2025-12,경상남도,합천군,35,31
차상위자활,2025-12,제주특별자치도,제주시,9,8
차상위자활,2025-12,제주특별자치도,서귀포시,16,15
차상위자활,2025-12,강원특별자치도,춘천시,40,40
차상위자활,2025-12,강원특별자치도,원주시,49,45
차상위자활,2025-12,강원특별자치도,강릉시,14,14
차상위자활,2025-12,강원특별자치도,동해시,36,36
차상위자활,2025-12,강원특별자치도,태백시,45,44
차상위자활,2025-12,강원특별자치도,속초시,25,24
차상위자활,2025-12,강원특별자치도,삼척시,15,14
차상위자활,2025-12,강원특별자치도,홍천군,10,9
차상위자활,2025-12,강원특별자치도,횡성군,42,40
차상위자활,2025-12,강원특별자치도,영월군,35,34
차상위자활,2025-12,강원특별자치도,평창군,35,33
차상위자활,2025-12,강원특별자치도,정선군,50,46
차상위자활,2025-12,강원특별자치도,철원군,60,57
차상위자활,2025-12,강원특별자치도,화천군,8,7
차상위자활,2025-12,강원특별자치도,양구군,31,30
차상위자활,2025-12,강원특별자치도,인제군,45,43
차상위자활,2025-12,강원특별자치도,고성군,47,46
차상위자활,2025-12,강원특별자치도,양양군,47,43
차상위자활,2025-12,전북특별자치도,전주시 완산구,38,37
차상위자활,2025-12,전북특별자치도,전주시 덕진구,22,22
차상위자활,2025-12,전북특별자치도,군산시,67,63
차상위자활,2025-12,전북특별자치도,익산시,67,63
차상위자활,2025-12,전북특별자치도,정읍시,36,33
차상위자활,2025-12,전북특별자치도,남원시,29,28
차상위자활,2025-12,전북특별자치도,김제시,48,46
차상위자활,2025-12,전북특별자치도,완주군,50,46
차상위자활,2025-12,전북특별자치도,진안군,35,33
차상위자활,2025-12,전북특별자치도,무주군,16,15
차상위자활,2025-12,전북특별자치도,장수군,29,27
차상위자활,2025-12,전북특별자치도,임실군,7,7
차상위자활,2025-12,전북특별자치도,순창군,10,10
차상위자활,2025-12,전북특별자치도,고창군,74,72
차상위자활,2025-12,전북특별자치도,부안군,25,25
차상위본인부담경감대상자,2025-12,서울특별시,종로구,702,565
차상위본인부담경감대상자,2025-12,서울특별시,중구,638,535
차상위본인부담경감대상자,2025-12,서울특별시,용산구,505,406
차상위본인부담경감대상자,2025-12,서울특별시,성동구,1114,902
차상위본인부담경감대상자,2025-12,서울특별시,광진구,1452,1120
차상위본인부담경감대상자,2025-12,서울특별시,동대문구,2008,1654
차상위본인부담경감대상자,2025-12,서울특별시,중랑구,3684,2853
차상위본인부담경감대상자,2025-12,서울특별시,성북구,2414,1903
차상위본인부담경감대상자,2025-12,서울특별시,강북구,2467,1916
차상위본인부담경감대상자,2025-12,서울특별시,도봉구,2635,2026
차상위본인부담경감대상자,2025-12,서울특별시,노원구,3664,2963
차상위본인부담경감대상자,2025-12,서울특별시,은평구,3373,2630
차상위본인부담경감대상자,2025-12,서울특별시,서대문구,1688,1357
차상위본인부담경감대상자,2025-12,서울특별시,마포구,1076,838
차상위본인부담경감대상자,2025-12,서울특별시,양천구,2461,1916
차상위본인부담경감대상자,2025-12,서울특별시,강서구,2627,1986
차상위본인부담경감대상자,2025-12,서울특별시,구로구,1675,1242
차상위본인부담경감대상자,2025-12,서울특별시,금천구,1965,1583
차상위본인부담경감대상자,2025-12,서울특별시,영등포구,1363,1128
차상위본인부담경감대상자,2025-12,서울특별시,동작구,1164,938
차상위본인부담경감대상자,2025-12,서울특별시,관악구,2153,1783
차상위본인부담경감대상자,2025-12,서울특별시,서초구,854,609
차상위본인부담경감대상자,2025-12,서울특별시,강남구,937,752
차상위본인부담경감대상자,2025-12,서울특별시,송파구,2143,1645
차상위본인부담경감대상자,2025-12,서울특별시,강동구,2810,2209
차상위본인부담경감대상자,2025-12,부산광역시,중구,545,449
차상위본인부담경감대상자,2025-12,부산광역시,서구,1438,1155
차상위본인부담경감대상자,2025-12,부산광역시,동구,1132,913
차상위본인부담경감대상자,2025-12,부산광역시,영도구,1755,1371
차상위본인부담경감대상자,2025-12,부산광역시,부산진구,2404,1958
차상위본인부담경감대상자,2025-12,부산광역시,동래구,1376,1103
차상위본인부담경감대상자,2025-12,부산광역시,남구,1957,1541
차상위본인부담경감대상자,2025-12,부산광역시,북구,2315,1840
차상위본인부담경감대상자,2025-12,부산광역시,해운대구,2779,2164
차상위본인부담경감대상자,2025-12,부산광역시,사하구,2901,2304
차상위본인부담경감대상자,2025-12,부산광역시,금정구,1802,1450
차상위본인부담경감대상자,2025-12,부산광역시,강서구,561,379
차상위본인부담경감대상자,2025-12,부산광역시,연제구,1113,894
차상위본인부담경감대상자,2025-12,부산광역시,수영구,1213,979
차상위본인부담경감대상자,2025-12,부산광역시,사상구,1272,1060
차상위본인부담경감대상자,2025-12,부산광역시,기장군,1805,1324
차상위본인부담경감대상자,2025-12,대구광역시,중구,656,497
차상위본인부담경감대상자,2025-12,대구광역시,동구,2882,2180
차상위본인부담경감대상자,2025-12,대구광역시,서구,2330,1807
차상위본인부담경감대상자,2025-12,대구광역시,남구,1987,1558
차상위본인부담경감대상자,2025-12,대구광역시,북구,4221,3162
차상위본인부담경감대상자,2025-12,대구광역시,수성구,2332,1750
차상위본인부담경감대상자,2025-12,대구광역시,달서구,4431,3293
차상위본인부담경감대상자,2025-12,대구광역시,달성군,1758,1203
차상위본인부담경감대상자,2025-12,대구광역시,군위군,145,118
차상위본인부담경감대상자,2025-12,인천광역시,중구,975,720
차상위본인부담경감대상자,2025-12,인천광역시,동구,338,265
차상위본인부담경감대상자,2025-12,인천광역시,미추홀구,3726,2790
차상위본인부담경감대상자,2025-12,인천광역시,연수구,1345,988
차상위본인부담경감대상자,2025-12,인천광역시,남동구,3577,2679
차상위본인부담경감대상자,2025-12,인천광역시,부평구,3255,2435
차상위본인부담경감대상자,2025-12,인천광역시,계양구,2591,2001
차상위본인부담경감대상자,2025-12,인천광역시,서구,3575,2516
차상위본인부담경감대상자,2025-12,인천광역시,강화군,410,299
차상위본인부담경감대상자,2025-12,인천광역시,옹진군,42,36
차상위본인부담경감대상자,2025-12,광주광역시,동구,654,525
차상위본인부담경감대상자,2025-12,광주광역시,서구,2109,1541
차상위본인부담경감대상자,2025-12,광주광역시,남구,1942,1421
차상위본인부담경감대상자,2025-12,광주광역시,북구,3691,2683
차상위본인부담경감대상자,2025-12,광주광역시,광산구,2899,1993
차상위본인부담경감대상자,2025-12,대전광역시,동구,2224,1675
차상위본인부담경감대상자,2025-12,대전광역시,중구,2138,1635
차상위본인부담경감대상자,2025-12,대전광역시,서구,2491,1781
차상위본인부담경감대상자,2025-12,대전광역시,유성구,1658,1197
차상위본인부담경감대상자,2025-12,대전광역시,대덕구,1414,1042
차상위본인부담경감대상자,2025-12,울산광역시,중구,1127,879
차상위본인부담경감대상자,2025-12,울산광역시,남구,1057,838
차상위본인부담경감대상자,2025-12,울산광역시,동구,675,466
차상위본인부담경감대상자,2025-12,울산광역시,북구,1114,759
차상위본인부담경감대상자,2025-12,울산광역시,울주군,809,596
차상위본인부담경감대상자,2025-12,세종특별자치시,세종특별자치시,1092,769
차상위본인부담경감대상자,2025-12,경기도,수원시장안구,1312,1039
차상위본인부담경감대상자,2025-12,경기도,수원시권선구,1968,1504
차상위본인부담경감대상자,2025-12,경기도,수원시팔달구,1051,859
차상위본인부담경감대상자,2025-12,경기도,수원시영통구,688,531
차상위본인부담경감대상자,2025-12,경기도,성남시수정구,646,501
차상위본인부담경감대상자,2025-12,경기도,성남시중원구,826,638
차상위본인부담경감대상자,2025-12,경기도,성남시분당구,669,488
차상위본인부담경감대상자,2025-12,경기도,의정부시,4736,3560
차상위본인부담경감대상자,2025-12,경기도,안양시만안구,1309,1042
차상위본인부담경감대상자,2025-12,경기도,안양시동안구,727,561
차상위본인부담경감대상자,2025-12,경기도,부천시 원미구,1156,885
차상위본인부담경감대상자,2025-12,경기도,부천시 소사구,708,581
차상위본인부담경감대상자,2025-12,경기도,부천시 오정구,929,729
차상위본인부담경감대상자,2025-12,경기도,광명시,682,537
차상위본인부담경감대상자,2025-12,경기도,평택시,2696,1951
차상위본인부담경감대상자,2025-12,경기도,동두천시,1248,936
차상위본인부담경감대상자,2025-12,경기도,안산시상록구,2719,2010
차상위본인부담경감대상자,2025-12,경기도,안산시단원구,1635,1212
차상위본인부담경감대상자,2025-12,경기도,고양시덕양구,2331,1789
차상위본인부담경감대상자,2025-12,경기도,고양시일산동구,977,736
차상위본인부담경감대상자,2025-12,경기도,고양시일산서구,734,548
차상위본인부담경감대상자,2025-12,경기도,과천시,111,86
차상위본인부담경감대상자,2025-12,경기도,구리시,894,698
차상위본인부담경감대상자,2025-12,경기도,남양주시,4664,3384
차상위본인부담경감대상자,2025-12,경기도,오산시,1110,761
차상위본인부담경감대상자,2025-12,경기도,시흥시,1430,1056
차상위본인부담경감대상자,2025-12,경기도,군포시,1187,885
차상위본인부담경감대상자,2025-12,경기도,의왕시,469,356
차상위본인부담경감대상자,2025-12,경기도,하남시,1047,820
차상위본인부담경감대상자,2025-12,경기도,용인시처인구,419,287
차상위본인부담경감대상자,2025-12,경기도,용인시기흥구,653,447
차상위본인부담경감대상자,2025-12,경기도,용인시수지구,147,121
차상위본인부담경감대상자,2025-12,경기도,파주시,3217,2296
차상위본인부담경감대상자,2025-12,경기도,이천시,741,583
차상위본인부담경감대상자,2025-12,경기도,안성시,945,723
차상위본인부담경감대상자,2025-12,경기도,김포시,1029,743
차상위본인부담경감대상자,2025-12,경기도,화성시,2909,2128
차상위본인부담경감대상자,2025-12,경기도,광주시,1185,835
차상위본인부담경감대상자,2025-12,경기도,양주시,2824,1920
차상위본인부담경감대상자,2025-12,경기도,포천시,1432,1085
차상위본인부담경감대상자,2025-12,경기도,여주시,477,361
차상위본인부담경감대상자,2025-12,경기도,연천군,272,233
차상위본인부담경감대상자,2025-12,경기도,가평군,465,372
차상위본인부담경감대상자,2025-12,경기도,양평군,516,418
차상위본인부담경감대상자,2025-12,충청북도,청주시,1,1
차상위본인부담경감대상자,2025-12,충청북도,청주시상당구,1167,839
차상위본인부담경감대상자,2025-12,충청북도,청주시서원구,943,706
차상위본인부담경감대상자,2025-12,충청북도,청주시흥덕구,1220,879
차상위본인부담경감대상자,2025-12,충청북도,청주시청원구,997,694
차상위본인부담경감대상자,2025-12,충청북도,충주시,856,676
차상위본인부담경감대상자,2025-12,충청북도,제천시,1417,1068
차상위본인부담경감대상자,2025-12,충청북도,보은군,230,188
차상위본인부담경감대상자,2025-12,충청북도,옥천군,302,227
차상위본인부담경감대상자,2025-12,충청북도,영동군,259,200
차상위본인부담경감대상자,2025-12,충청북도,증평군,209,161
